The configuration settings in the file kiarash_sandbox/confs/conf_train_cpc_model.py:

max_epochs = 1000
patience = 100
dropout = 0.1
batch_size = 32
learning_rate = 2e-4
num_frames_encoding = 100
future_predicted_timesteps = [1, 2, 3, 4]
train_model = 1
test_model = 1
rand_init = 0
load_model = 0
save_best_model = 1
print_conf_contents = 1
encoder_name = 'CPC_encoder'
autoregressive_model_name = 'CPC_autoregressive_model'
postnet_name = 'CPC_postnet'
rnn_models_used_in_ar_model = 0
dataset_name = 'CPCDataset'
loss_name = 'CPC_loss_no_classes' # 'CPC_loss_no_classes' | 'CPC_mse_loss'
loss_flag = 'nce' if loss_name == 'CPC_loss_no_classes' else 'mse'
loss_params = {'future_predicted_timesteps': future_predicted_timesteps}
optimization_algorithm = 'Adam'
optimization_algorithm_params = {'lr': learning_rate}
use_lr_scheduler = 0
lr_scheduler = 'ReduceLROnPlateau'
lr_scheduler_params = {'mode': 'min',
                       'factor': 0.5,
                       'patience': 30}
encoder_params = {'linear_1_input_dim': 128,
                  'linear_1_output_dim': 128,
                  'linear_2_input_dim': 128,
                  'linear_2_output_dim': 128,
                  'linear_3_input_dim': 128,
                  'linear_3_output_dim': 128,
                  'normalization_type': None,
                  'dropout': dropout}
ar_model_params = {'type': 'gru',
                   'encoding_dim': 128,
                   'output_dim': 128}
w_params = {'encoding_dim': 128,
            'ar_model_output_dim': 128,
            'future_predicted_timesteps': future_predicted_timesteps,
            'detach': False}
w_use_ldm_params = 0
encoder_best_model_name = f"kiarash_sandbox/models/CPC_Encoder_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
ar_best_model_name = f"kiarash_sandbox/models/CPC_AR_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
w_best_model_name = f"kiarash_sandbox/models/W_best_model_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.pt"
params_train = {'batch_size': batch_size,
                'shuffle': True,
                'drop_last': True,
                'num_workers': 0,
                'pin_memory': False}
params_test = {'batch_size': batch_size,
               'shuffle': False,
               'drop_last': True}
name_of_log_textfile = f"kiarash_sandbox/logs/trainlog_{ar_model_params['type']}_ldmfcst{w_use_ldm_params}.txt"

########################################################################################



Process on cuda

Number of parameters:
Encoder #params:    49536 (%23.1)
AR #params:         99072 (%46.3)
W #params:          65536 (%30.6)
Total #params:  214144

Starting training...
Epoch: 0001 | Mean training loss: 331.0924 | Mean validation loss: 326.4733 (lowest: 326.4733) | training acc: 26.1364% | validation acc : 11.7188% | Duration:  4.5635 seconds
Epoch: 0425 | Mean training loss:  2.0792 | Mean validation loss:  1.9089 (lowest:  1.8818) | training acc: 86.0795% | validation acc : 59.3750% | Duration:  7.2189 seconds
Epoch: 0426 | Mean training loss:  2.0555 | Mean validation loss:  1.9365 (lowest:  1.8818) | training acc: 86.6477% | validation acc : 60.9375% | Duration:  6.6334 seconds
Epoch: 0427 | Mean training loss:  2.1306 | Mean validation loss:  1.9263 (lowest:  1.8818) | training acc: 86.7898% | validation acc : 60.1562% | Duration:  6.7400 seconds
Epoch: 0428 | Mean training loss:  2.0765 | Mean validation loss:  1.9688 (lowest:  1.8818) | training acc: 86.3636% | validation acc : 60.9375% | Duration:  6.0584 seconds
Epoch: 0429 | Mean training loss:  2.1639 | Mean validation loss:  1.9095 (lowest:  1.8818) | training acc: 86.5057% | validation acc : 61.7188% | Duration:  7.2380 seconds
Epoch: 0430 | Mean training loss:  2.1471 | Mean validation loss:  1.9422 (lowest:  1.8818) | training acc: 87.0739% | validation acc : 61.7188% | Duration:  7.9765 seconds
Epoch: 0431 | Mean training loss:  2.1143 | Mean validation loss:  1.8608 (lowest:  1.8608) | training acc: 86.7898% | validation acc : 62.5000% | Duration:  8.3377 seconds
Epoch: 0432 | Mean training loss:  2.0613 | Mean validation loss:  1.8920 (lowest:  1.8608) | training acc: 86.9318% | validation acc : 60.9375% | Duration:  8.0340 seconds
Epoch: 0433 | Mean training loss:  1.9341 | Mean validation loss:  1.8585 (lowest:  1.8585) | training acc: 86.3636% | validation acc : 61.7188% | Duration:  6.1454 seconds
Epoch: 0434 | Mean training loss:  2.0116 | Mean validation loss:  1.9011 (lowest:  1.8585) | training acc: 86.0795% | validation acc : 60.9375% | Duration:  7.9284 seconds
Epoch: 0435 | Mean training loss:  1.9302 | Mean validation loss:  1.8972 (lowest:  1.8585) | training acc: 86.5057% | validation acc : 62.5000% | Duration:  7.8812 seconds
Epoch: 0436 | Mean training loss:  1.9948 | Mean validation loss:  1.8405 (lowest:  1.8405) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  7.1599 seconds
Epoch: 0437 | Mean training loss:  1.9534 | Mean validation loss:  1.8411 (lowest:  1.8405) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  6.7854 seconds
Epoch: 0438 | Mean training loss:  1.9601 | Mean validation loss:  1.8406 (lowest:  1.8405) | training acc: 85.7955% | validation acc : 59.3750% | Duration:  8.2575 seconds
Epoch: 0439 | Mean training loss:  1.9465 | Mean validation loss:  1.8844 (lowest:  1.8405) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  7.3576 seconds
Epoch: 0440 | Mean training loss:  1.9572 | Mean validation loss:  1.8241 (lowest:  1.8241) | training acc: 87.5000% | validation acc : 59.3750% | Duration:  6.6402 seconds
Epoch: 0441 | Mean training loss:  1.8742 | Mean validation loss:  1.8492 (lowest:  1.8241) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  7.4456 seconds
Epoch: 0442 | Mean training loss:  1.8829 | Mean validation loss:  1.8737 (lowest:  1.8241) | training acc: 86.6477% | validation acc : 60.9375% | Duration:  7.8496 seconds
Epoch: 0443 | Mean training loss:  2.0076 | Mean validation loss:  1.8563 (lowest:  1.8241) | training acc: 86.9318% | validation acc : 61.7188% | Duration:  7.5391 seconds
Epoch: 0444 | Mean training loss:  1.9011 | Mean validation loss:  1.8523 (lowest:  1.8241) | training acc: 86.6477% | validation acc : 61.7188% | Duration:  5.9160 seconds
Epoch: 0445 | Mean training loss:  1.9956 | Mean validation loss:  1.8442 (lowest:  1.8241) | training acc: 86.9318% | validation acc : 60.1562% | Duration:  6.6336 seconds
Epoch: 0446 | Mean training loss:  2.0157 | Mean validation loss:  1.8224 (lowest:  1.8224) | training acc: 86.9318% | validation acc : 61.7188% | Duration:  8.0626 seconds
Epoch: 0447 | Mean training loss:  1.9184 | Mean validation loss:  1.8695 (lowest:  1.8224) | training acc: 86.5057% | validation acc : 62.5000% | Duration:  7.9472 seconds
Epoch: 0448 | Mean training loss:  1.9629 | Mean validation loss:  1.8699 (lowest:  1.8224) | training acc: 85.5114% | validation acc : 61.7188% | Duration:  6.2369 seconds
Epoch: 0449 | Mean training loss:  1.8474 | Mean validation loss:  1.8628 (lowest:  1.8224) | training acc: 85.9375% | validation acc : 63.2812% | Duration:  6.7880 seconds
Epoch: 0450 | Mean training loss:  1.9160 | Mean validation loss:  1.8808 (lowest:  1.8224) | training acc: 86.3636% | validation acc : 61.7188% | Duration:  7.2727 seconds
Epoch: 0451 | Mean training loss:  1.9223 | Mean validation loss:  1.8555 (lowest:  1.8224) | training acc: 86.2216% | validation acc : 64.8438% | Duration:  6.5768 seconds
Epoch: 0452 | Mean training loss:  1.9660 | Mean validation loss:  1.8822 (lowest:  1.8224) | training acc: 86.5057% | validation acc : 61.7188% | Duration:  6.3977 seconds
Epoch: 0453 | Mean training loss:  1.8968 | Mean validation loss:  1.8533 (lowest:  1.8224) | training acc: 86.3636% | validation acc : 59.3750% | Duration:  6.9966 seconds
Epoch: 0454 | Mean training loss:  1.9049 | Mean validation loss:  1.8310 (lowest:  1.8224) | training acc: 86.5057% | validation acc : 64.0625% | Duration:  7.3961 seconds
Epoch: 0455 | Mean training loss:  1.9686 | Mean validation loss:  1.8277 (lowest:  1.8224) | training acc: 86.6477% | validation acc : 63.2812% | Duration:  6.6129 seconds
Epoch: 0456 | Mean training loss:  1.9977 | Mean validation loss:  1.7811 (lowest:  1.7811) | training acc: 85.9375% | validation acc : 64.0625% | Duration:  7.7214 seconds
Epoch: 0457 | Mean training loss:  1.8482 | Mean validation loss:  1.8402 (lowest:  1.7811) | training acc: 85.7955% | validation acc : 62.5000% | Duration:  5.4209 seconds
Epoch: 0458 | Mean training loss:  1.8862 | Mean validation loss:  1.8299 (lowest:  1.7811) | training acc: 86.2216% | validation acc : 62.5000% | Duration:  6.0868 seconds
Epoch: 0459 | Mean training loss:  1.8747 | Mean validation loss:  1.7984 (lowest:  1.7811) | training acc: 86.0795% | validation acc : 60.1562% | Duration:  6.1074 seconds
Epoch: 0460 | Mean training loss:  1.8469 | Mean validation loss:  1.7577 (lowest:  1.7577) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  6.7368 seconds
Epoch: 0461 | Mean training loss:  1.9088 | Mean validation loss:  1.8586 (lowest:  1.7577) | training acc: 86.3636% | validation acc : 58.5938% | Duration:  7.0451 seconds
Epoch: 0462 | Mean training loss:  1.7797 | Mean validation loss:  1.8386 (lowest:  1.7577) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  6.3934 seconds
Epoch: 0463 | Mean training loss:  1.8830 | Mean validation loss:  1.7999 (lowest:  1.7577) | training acc: 87.0739% | validation acc : 62.5000% | Duration:  6.3895 seconds
Epoch: 0464 | Mean training loss:  1.8985 | Mean validation loss:  1.7845 (lowest:  1.7577) | training acc: 86.2216% | validation acc : 61.7188% | Duration:  6.4822 seconds
Epoch: 0465 | Mean training loss:  1.9105 | Mean validation loss:  1.7943 (lowest:  1.7577) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  6.1055 seconds
Epoch: 0466 | Mean training loss:  1.9330 | Mean validation loss:  1.7895 (lowest:  1.7577) | training acc: 86.2216% | validation acc : 62.5000% | Duration:  6.4648 seconds
Epoch: 0467 | Mean training loss:  1.8728 | Mean validation loss:  1.8674 (lowest:  1.7577) | training acc: 87.0739% | validation acc : 61.7188% | Duration:  6.8972 seconds
Epoch: 0468 | Mean training loss:  1.9393 | Mean validation loss:  1.8160 (lowest:  1.7577) | training acc: 86.7898% | validation acc : 60.9375% | Duration:  8.1472 seconds
Epoch: 0469 | Mean training loss:  1.9047 | Mean validation loss:  1.8212 (lowest:  1.7577) | training acc: 86.9318% | validation acc : 60.9375% | Duration:  6.6993 seconds
Epoch: 0470 | Mean training loss:  1.8578 | Mean validation loss:  1.8063 (lowest:  1.7577) | training acc: 86.3636% | validation acc : 62.5000% | Duration:  8.5258 seconds
Epoch: 0471 | Mean training loss:  1.9459 | Mean validation loss:  1.8123 (lowest:  1.7577) | training acc: 86.2216% | validation acc : 61.7188% | Duration:  7.7839 seconds
Epoch: 0472 | Mean training loss:  1.7272 | Mean validation loss:  1.8155 (lowest:  1.7577) | training acc: 86.7898% | validation acc : 63.2812% | Duration:  6.9992 seconds
Epoch: 0473 | Mean training loss:  1.9251 | Mean validation loss:  1.8214 (lowest:  1.7577) | training acc: 86.6477% | validation acc : 62.5000% | Duration:  7.0781 seconds
Epoch: 0474 | Mean training loss:  1.8622 | Mean validation loss:  1.8566 (lowest:  1.7577) | training acc: 85.3693% | validation acc : 63.2812% | Duration:  6.7093 seconds
Epoch: 0475 | Mean training loss:  1.8362 | Mean validation loss:  1.7556 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 60.9375% | Duration:  6.9101 seconds
Epoch: 0476 | Mean training loss:  1.7894 | Mean validation loss:  1.8284 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  7.1775 seconds
Epoch: 0477 | Mean training loss:  1.8756 | Mean validation loss:  1.8115 (lowest:  1.7556) | training acc: 85.9375% | validation acc : 63.2812% | Duration:  6.5947 seconds
Epoch: 0478 | Mean training loss:  1.8132 | Mean validation loss:  1.7646 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 61.7188% | Duration:  8.2843 seconds
Epoch: 0479 | Mean training loss:  1.7290 | Mean validation loss:  1.8016 (lowest:  1.7556) | training acc: 86.5057% | validation acc : 63.2812% | Duration:  7.8148 seconds
Epoch: 0480 | Mean training loss:  1.8010 | Mean validation loss:  1.8243 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 62.5000% | Duration:  7.8049 seconds
Epoch: 0481 | Mean training loss:  1.8292 | Mean validation loss:  1.7844 (lowest:  1.7556) | training acc: 86.5057% | validation acc : 63.2812% | Duration:  7.6439 seconds
Epoch: 0482 | Mean training loss:  1.7320 | Mean validation loss:  1.7663 (lowest:  1.7556) | training acc: 87.5000% | validation acc : 63.2812% | Duration:  7.8814 seconds
Epoch: 0483 | Mean training loss:  1.9810 | Mean validation loss:  1.8494 (lowest:  1.7556) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  7.8702 seconds
Epoch: 0484 | Mean training loss:  1.8875 | Mean validation loss:  1.8594 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 63.2812% | Duration:  7.4161 seconds
Epoch: 0485 | Mean training loss:  1.8729 | Mean validation loss:  1.8288 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 64.0625% | Duration:  7.2616 seconds
Epoch: 0486 | Mean training loss:  1.7384 | Mean validation loss:  1.8197 (lowest:  1.7556) | training acc: 86.6477% | validation acc : 62.5000% | Duration:  8.3427 seconds
Epoch: 0487 | Mean training loss:  1.7950 | Mean validation loss:  1.7961 (lowest:  1.7556) | training acc: 86.9318% | validation acc : 61.7188% | Duration:  6.5870 seconds
Epoch: 0488 | Mean training loss:  1.7920 | Mean validation loss:  1.7827 (lowest:  1.7556) | training acc: 86.7898% | validation acc : 61.7188% | Duration:  6.9373 seconds
Epoch: 0489 | Mean training loss:  1.6892 | Mean validation loss:  1.8053 (lowest:  1.7556) | training acc: 86.7898% | validation acc : 58.5938% | Duration:  6.3706 seconds
Epoch: 0490 | Mean training loss:  1.7557 | Mean validation loss:  1.8035 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 60.1562% | Duration:  5.6419 seconds
Epoch: 0491 | Mean training loss:  1.6964 | Mean validation loss:  1.8041 (lowest:  1.7556) | training acc: 85.6534% | validation acc : 60.9375% | Duration:  6.5495 seconds
Epoch: 0492 | Mean training loss:  1.8334 | Mean validation loss:  1.8145 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 62.5000% | Duration:  5.8530 seconds
Epoch: 0493 | Mean training loss:  1.7840 | Mean validation loss:  1.8053 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 60.9375% | Duration:  6.0203 seconds
Epoch: 0494 | Mean training loss:  1.7991 | Mean validation loss:  1.8381 (lowest:  1.7556) | training acc: 85.6534% | validation acc : 62.5000% | Duration:  7.0320 seconds
Epoch: 0495 | Mean training loss:  1.7416 | Mean validation loss:  1.8293 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 61.7188% | Duration:  7.1036 seconds
Epoch: 0496 | Mean training loss:  1.7868 | Mean validation loss:  1.8306 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 61.7188% | Duration:  7.7285 seconds
Epoch: 0497 | Mean training loss:  1.7409 | Mean validation loss:  1.8091 (lowest:  1.7556) | training acc: 85.3693% | validation acc : 59.3750% | Duration:  6.0618 seconds
Epoch: 0498 | Mean training loss:  1.7916 | Mean validation loss:  1.8485 (lowest:  1.7556) | training acc: 86.5057% | validation acc : 58.5938% | Duration:  6.6259 seconds
Epoch: 0499 | Mean training loss:  1.7923 | Mean validation loss:  1.8215 (lowest:  1.7556) | training acc: 87.6420% | validation acc : 59.3750% | Duration:  6.0480 seconds
Epoch: 0500 | Mean training loss:  1.7113 | Mean validation loss:  1.7972 (lowest:  1.7556) | training acc: 85.6534% | validation acc : 57.0312% | Duration:  6.8499 seconds
Epoch: 0501 | Mean training loss:  1.7481 | Mean validation loss:  1.8551 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 58.5938% | Duration:  6.6732 seconds
Epoch: 0502 | Mean training loss:  1.8539 | Mean validation loss:  1.8569 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 57.8125% | Duration:  6.8359 seconds
Epoch: 0503 | Mean training loss:  1.7529 | Mean validation loss:  1.8619 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 60.9375% | Duration:  7.2231 seconds
Epoch: 0504 | Mean training loss:  1.8768 | Mean validation loss:  1.8323 (lowest:  1.7556) | training acc: 85.0852% | validation acc : 60.1562% | Duration:  7.7135 seconds
Epoch: 0505 | Mean training loss:  1.7327 | Mean validation loss:  1.8748 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 60.1562% | Duration:  8.0796 seconds
Epoch: 0506 | Mean training loss:  1.7644 | Mean validation loss:  1.8725 (lowest:  1.7556) | training acc: 85.7955% | validation acc : 59.3750% | Duration:  8.9876 seconds
Epoch: 0507 | Mean training loss:  1.7656 | Mean validation loss:  1.8627 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  7.5570 seconds
Epoch: 0508 | Mean training loss:  1.7479 | Mean validation loss:  1.8512 (lowest:  1.7556) | training acc: 85.6534% | validation acc : 61.7188% | Duration:  6.4935 seconds
Epoch: 0509 | Mean training loss:  1.7887 | Mean validation loss:  1.8461 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 61.7188% | Duration:  7.8129 seconds
Epoch: 0510 | Mean training loss:  1.7150 | Mean validation loss:  1.8843 (lowest:  1.7556) | training acc: 85.5114% | validation acc : 58.5938% | Duration:  7.4272 seconds
Epoch: 0511 | Mean training loss:  1.7428 | Mean validation loss:  1.8237 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 60.1562% | Duration:  6.5630 seconds
Epoch: 0512 | Mean training loss:  1.7954 | Mean validation loss:  1.8804 (lowest:  1.7556) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  7.7944 seconds
Epoch: 0513 | Mean training loss:  1.7332 | Mean validation loss:  1.8623 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 59.3750% | Duration:  8.2893 seconds
Epoch: 0514 | Mean training loss:  1.7717 | Mean validation loss:  1.8758 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 59.3750% | Duration:  6.8115 seconds
Epoch: 0515 | Mean training loss:  1.6849 | Mean validation loss:  1.8514 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 59.3750% | Duration:  6.6491 seconds
Epoch: 0516 | Mean training loss:  1.7986 | Mean validation loss:  1.8343 (lowest:  1.7556) | training acc: 85.5114% | validation acc : 61.7188% | Duration:  7.6200 seconds
Epoch: 0517 | Mean training loss:  1.7042 | Mean validation loss:  1.8096 (lowest:  1.7556) | training acc: 85.9375% | validation acc : 61.7188% | Duration:  7.6182 seconds
Epoch: 0518 | Mean training loss:  1.6277 | Mean validation loss:  1.7666 (lowest:  1.7556) | training acc: 85.3693% | validation acc : 60.1562% | Duration:  6.6315 seconds
Epoch: 0519 | Mean training loss:  1.7510 | Mean validation loss:  1.7680 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 60.1562% | Duration:  6.9890 seconds
Epoch: 0520 | Mean training loss:  1.6890 | Mean validation loss:  1.7928 (lowest:  1.7556) | training acc: 85.3693% | validation acc : 59.3750% | Duration:  7.7024 seconds
Epoch: 0521 | Mean training loss:  1.8173 | Mean validation loss:  1.8043 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 57.8125% | Duration:  7.4878 seconds
Epoch: 0522 | Mean training loss:  1.7076 | Mean validation loss:  1.8106 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  7.9644 seconds
Epoch: 0523 | Mean training loss:  1.7130 | Mean validation loss:  1.8340 (lowest:  1.7556) | training acc: 86.5057% | validation acc : 60.9375% | Duration:  7.3566 seconds
Epoch: 0524 | Mean training loss:  1.7081 | Mean validation loss:  1.8068 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 59.3750% | Duration:  7.2878 seconds
Epoch: 0525 | Mean training loss:  1.7488 | Mean validation loss:  1.8044 (lowest:  1.7556) | training acc: 86.6477% | validation acc : 60.9375% | Duration:  7.0825 seconds
Epoch: 0526 | Mean training loss:  1.7958 | Mean validation loss:  1.8115 (lowest:  1.7556) | training acc: 86.7898% | validation acc : 60.1562% | Duration:  7.1466 seconds
Epoch: 0527 | Mean training loss:  1.6290 | Mean validation loss:  1.7866 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 59.3750% | Duration:  7.8321 seconds
Epoch: 0528 | Mean training loss:  1.7801 | Mean validation loss:  1.7636 (lowest:  1.7556) | training acc: 86.9318% | validation acc : 60.1562% | Duration:  7.6157 seconds
Epoch: 0529 | Mean training loss:  1.6745 | Mean validation loss:  1.8159 (lowest:  1.7556) | training acc: 85.9375% | validation acc : 59.3750% | Duration:  7.3437 seconds
Epoch: 0530 | Mean training loss:  1.6545 | Mean validation loss:  1.8201 (lowest:  1.7556) | training acc: 86.0795% | validation acc : 57.8125% | Duration:  6.3921 seconds
Epoch: 0531 | Mean training loss:  1.6951 | Mean validation loss:  1.8436 (lowest:  1.7556) | training acc: 87.0739% | validation acc : 58.5938% | Duration:  8.1767 seconds
Epoch: 0532 | Mean training loss:  1.6769 | Mean validation loss:  1.8247 (lowest:  1.7556) | training acc: 86.6477% | validation acc : 60.1562% | Duration:  8.0821 seconds
Epoch: 0533 | Mean training loss:  1.7004 | Mean validation loss:  1.7954 (lowest:  1.7556) | training acc: 86.2216% | validation acc : 60.1562% | Duration:  7.8689 seconds
Epoch: 0534 | Mean training loss:  1.7019 | Mean validation loss:  1.8126 (lowest:  1.7556) | training acc: 86.3636% | validation acc : 60.1562% | Duration:  6.7156 seconds
Epoch: 0535 | Mean training loss:  1.6330 | Mean validation loss:  1.7799 (lowest:  1.7556) | training acc: 86.5057% | validation acc : 58.5938% | Duration:  7.4149 seconds
Epoch: 0536 | Mean training loss:  1.8010 | Mean validation loss:  1.7649 (lowest:  1.7556) | training acc: 86.6477% | validation acc : 59.3750% | Duration:  7.4646 seconds
Epoch: 0537 | Mean training loss:  1.6331 | Mean validation loss:  1.7503 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 60.9375% | Duration:  7.1585 seconds
Epoch: 0538 | Mean training loss:  1.6629 | Mean validation loss:  1.7940 (lowest:  1.7503) | training acc: 87.6420% | validation acc : 58.5938% | Duration:  7.7781 seconds
Epoch: 0539 | Mean training loss:  1.6399 | Mean validation loss:  1.7885 (lowest:  1.7503) | training acc: 87.5000% | validation acc : 59.3750% | Duration:  7.9413 seconds
Epoch: 0540 | Mean training loss:  1.6741 | Mean validation loss:  1.8414 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 59.3750% | Duration:  7.0113 seconds
Epoch: 0541 | Mean training loss:  1.6498 | Mean validation loss:  1.8525 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 60.1562% | Duration:  6.8179 seconds
Epoch: 0542 | Mean training loss:  1.6499 | Mean validation loss:  1.8554 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 57.8125% | Duration:  6.8957 seconds
Epoch: 0543 | Mean training loss:  1.6181 | Mean validation loss:  1.8514 (lowest:  1.7503) | training acc: 86.0795% | validation acc : 58.5938% | Duration:  7.0260 seconds
Epoch: 0544 | Mean training loss:  1.5355 | Mean validation loss:  1.8285 (lowest:  1.7503) | training acc: 87.2159% | validation acc : 60.1562% | Duration:  8.0966 seconds
Epoch: 0545 | Mean training loss:  1.6536 | Mean validation loss:  1.8332 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 57.0312% | Duration:  6.4055 seconds
Epoch: 0546 | Mean training loss:  1.6767 | Mean validation loss:  1.8004 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 57.8125% | Duration:  6.6090 seconds
Epoch: 0547 | Mean training loss:  1.6433 | Mean validation loss:  1.8650 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 59.3750% | Duration:  8.5010 seconds
Epoch: 0548 | Mean training loss:  1.6205 | Mean validation loss:  1.8307 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 59.3750% | Duration:  8.7320 seconds
Epoch: 0549 | Mean training loss:  1.6005 | Mean validation loss:  1.8632 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.8125% | Duration:  8.2080 seconds
Epoch: 0550 | Mean training loss:  1.6946 | Mean validation loss:  1.8301 (lowest:  1.7503) | training acc: 87.5000% | validation acc : 57.8125% | Duration:  7.2663 seconds
Epoch: 0551 | Mean training loss:  1.7252 | Mean validation loss:  1.8820 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 60.9375% | Duration:  7.3916 seconds
Epoch: 0552 | Mean training loss:  1.5725 | Mean validation loss:  1.9084 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 59.3750% | Duration:  8.5617 seconds
Epoch: 0553 | Mean training loss:  1.6546 | Mean validation loss:  1.8754 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 59.3750% | Duration:  7.0466 seconds
Epoch: 0554 | Mean training loss:  1.5840 | Mean validation loss:  1.8686 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 60.1562% | Duration:  6.1980 seconds
Epoch: 0555 | Mean training loss:  1.5133 | Mean validation loss:  1.8437 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 58.5938% | Duration:  6.8104 seconds
Epoch: 0556 | Mean training loss:  1.5594 | Mean validation loss:  1.8774 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 60.1562% | Duration:  7.9429 seconds
Epoch: 0557 | Mean training loss:  1.5993 | Mean validation loss:  1.8932 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 60.1562% | Duration:  6.0214 seconds
Epoch: 0558 | Mean training loss:  1.6801 | Mean validation loss:  1.8536 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 58.5938% | Duration:  6.7851 seconds
Epoch: 0559 | Mean training loss:  1.6184 | Mean validation loss:  1.8770 (lowest:  1.7503) | training acc: 87.5000% | validation acc : 59.3750% | Duration:  8.2855 seconds
Epoch: 0560 | Mean training loss:  1.5642 | Mean validation loss:  1.8448 (lowest:  1.7503) | training acc: 87.3580% | validation acc : 60.9375% | Duration:  6.6523 seconds
Epoch: 0561 | Mean training loss:  1.5877 | Mean validation loss:  1.8978 (lowest:  1.7503) | training acc: 86.2216% | validation acc : 59.3750% | Duration:  6.0166 seconds
Epoch: 0562 | Mean training loss:  1.6660 | Mean validation loss:  1.8652 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 59.3750% | Duration:  7.2114 seconds
Epoch: 0563 | Mean training loss:  1.5714 | Mean validation loss:  1.8520 (lowest:  1.7503) | training acc: 86.6477% | validation acc : 59.3750% | Duration:  7.9027 seconds
Epoch: 0564 | Mean training loss:  1.6584 | Mean validation loss:  1.8442 (lowest:  1.7503) | training acc: 86.9318% | validation acc : 59.3750% | Duration:  7.7720 seconds
Epoch: 0565 | Mean training loss:  1.6190 | Mean validation loss:  1.8845 (lowest:  1.7503) | training acc: 86.5057% | validation acc : 57.8125% | Duration:  8.3007 seconds
Epoch: 0566 | Mean training loss:  1.6217 | Mean validation loss:  1.8929 (lowest:  1.7503) | training acc: 86.7898% | validation acc : 59.3750% | Duration:  8.2547 seconds
Epoch: 0567 | Mean training loss:  1.6267 | Mean validation loss:  1.8672 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.8125% | Duration:  7.2036 seconds
Epoch: 0568 | Mean training loss:  1.6133 | Mean validation loss:  1.8803 (lowest:  1.7503) | training acc: 87.9261% | validation acc : 57.8125% | Duration:  7.8997 seconds
Epoch: 0569 | Mean training loss:  1.6321 | Mean validation loss:  1.8754 (lowest:  1.7503) | training acc: 87.0739% | validation acc : 57.0312% | Duration:  6.9546 seconds
Epoch: 0570 | Mean training loss:  1.5256 | Mean validation loss:  1.8385 (lowest:  1.7503) | training acc: 86.3636% | validation acc : 57.8125% | Duration:  6.6729 seconds
